text,label
1 pillows changing 2 iron ironing board housekeeping ironing service times rigid inconvenient 3 housekeeping service consistent chocs bottle water 4 breakfast spread boring tasteless centrally located,0
room resemble pictured dark gloomy basement level booked family room husband daughter based photographs website choose dark windowless room daughter sleep relieved prior warmer days believe unpleasant airless rooms shower nozzle constantly falling hitting head water temperature constantly changed hot cold convenient stay london easy find,0
booking profile suggested parking arrived told receptionist place reserved private car park street checking day informed parking cost extra 40 euro knew reaction receptionist time problem arisen complete scam lift working haul bags 5 flights stairs central location,0
items caught eye lights feature light working bedroom light lampshade broken light bathroom damaged room 526 visit nice,1
negative great nice staff clean,1
room small ventilation room terrible rooms isolated hear conversations room location city center food options shopping,0
room 5 square meters literally 20 cm bed wall 40cm side bed wall bed 130 cm x 200 cm ceiling 220 cm high matress 15 years deep hole middle sleep slope side matress center reception tired forniture carry luggage room despite stairs hotell decent star claiming star status completely ridicolous location,0
absolutely fantastic stay brilliant value money close london central 15 20mins tube bus stop frequent buses short walk tube station london designer outlet plenty bargin selection resturants staff helpful welcoming cleanest hotels stayed lot fussy breakfast lovely plentyful evening meal days lovely booked back,1
requested high floor booking room ground floor booking 3 adults 1 child double sofa bed room suitable adult 4 2 cups provided superb location friendly staff,1
standard bedroom bathroom toilet small hard move lifts make noisy sound breakfast choices love croissants perfect,0
underground station location free ferry canary wharf close touristic places tower bridge o2 centre,1
negative extremely rude staff tiny rooms reception area clean rooms dirty,0
overpriced offered staff helpful pleasant,0
room terrible staff,0
parking problemno positive,1
asked quiet room ahead time arrival room directly trolley stop freight train asked change room view parking lot close petco ball park worse listen sounds ballgames awoken surprisingly loud shower neighboring room lobby bedlam bedspread soiled carpet worn checked,0
negative room small cold service customer italian style,0
room tiny priced impressed positive,0
housekeeping iffy ability ventilate control room temperature difficult spite apparently working thermostat trouser press functional cost local phone calls exorbitant price room location ideal lovely neighborhood public transport bed comfortable shower hot,0
housekeeping location breakfast,0
negative location perfect beach shopping mall metro station 5 minutes away room service great,1
pool cold warm inside pool brilliant spa resteraunt nice rooms comfy,1
place eat buy closest supermarkets restaurants 15 minute walk difficult airport city centre walk 10 closest metro station towels smelt terrible bathroom clean breakfast,0
negative sized room location close victoria coach station rail underground,0
travelled theatre trip allowed restaurant 4 5 long tables seating 12 covered empty dishes dirty plates stale food waitress tables time clear space cutlery tea earn cold grey food cold stayed breakfast proximity shops restaurants theatre comfortable bed fecilities room friendly staff,1
room incorparated back lift adequate small staff friendly helpful clean,1
negative reasonable location interesting area clean big room quiet close metro,1
wifi speend lowno positive,0
roof pool inadequate location city centre,1
wifi disconnected constantly room bathroom nice comfortable,1
rooms bit tired white decor shows location,1
restaurant open night drink kitchen clised means room service lit away shops positive,1
breakfast bit cheaper rooms amazing pool area great,1
centre tram 2 line couple minutes away straight regular recommend planning places staff helpful welcoming stay keeping hold luggage printing tickets facilities great especially price paid spa definitely worth extra 24 7 shop lobby lifesaver forgotten items late night snacking,1
bedroom hot bed uncomfortable rooftop terrace,0
drains sink bathroom smells decor dated tired bottled water room bed comfy breakfast,0
small bathroom noisy location room hot window shut friendly staff service,1
negative excellent room design quality,1
air conditioning room cold room warm beds lovely comfortable friendly helpful staff,1
inside room broken noisy positive,0
elevators disabled stairs days spent loud noise midnight friday sourced garden continued late hours night long distance nearest metro station 20 25 minutes walk taxi nearest restaurant rooms space hygiene,0
room size small bathroom filthy cleaned rest room reception staff pleasant concierge bell boy location time square top half price ticket booth central location busy impossible cab stay centre return,0
front staff cold bit underground fault staff breakfast room amazing genuinely love serving concierge,0
beautiful lounge bar roof awesome view basilica wait staff terrible jewel terrace set with1 guy head stay complained front desk incompetent issue terrible nice affordable weekend wanted pay close segrada familia great view lounge top roof segrada familia comfortable bed room clean vibrant modern front desk staff great helpful,1
isolation phonique situation,1
bar stay open late nice comfortable suited close proximity royal albert hall,1
negative comfortable lovely decor staff nice helpful,1
room small bed slant mattress hardno positive,0
negative breakfast staff pleasant,1
noise contacted reception team unfortunately location standard easy access parking cost,0
stayed friday saturday night booked priceline night arrived noon friday check arrival staff alittle friendly stayed floor view directly wtc site room great size king size bed desk chair size bathroom room alittle warm despite turning heat open windows alot blocks away subway stops walking distance south street seaport blocks block st pauls cathedral century find nightlife places dine,1
located large bedrooms quiet breakfast fair price level comfort,1
negative great clean comfortable brilliant staff perfect location,1
small bathroom comfortably toilet small sat gap shower screen sink unit simply space comfort big put nice lobby nice arrival delicious warm cookie check nice touch room service high quality,0
property cheap rundown refer,0
lovely indoor pool area lodge staff friendly helpful room clean comfortable spacious minimal noise hear planes listened breakfast buffet value great coffee starbucks omelet chef slightest clue scramble omelet put spinach leaves cooked booked cars eat free package included parking gas card deal worth experience,1
warm environment cold days staff helpful friendly available suggestions improve trip amsterdam recommendations locations return future,1
made phone reservation weekend rate pay changed rates ended paying double night staff helpful told rates subject change fact changed marathon weekend room basic small ot comfortable towels small absolutely worth price,0
lovely comfy bed great cocktails lovely staff,1
scanty breakfast flaky croissants fresh coffee paris huge size rooms shockingly small pay extra balcony room especially smoker walking distance metro 24 hour reception staff helpful guiding area laundrette road handy small stocked corner store operated friendly moroccan family open 24 7,0
traveled family excellent value money friendly staff works great excellent breakfast definitely choose short term stay,1
expensive breakfast close wembley park tube station,1
negative loved staff loved room location perfect,1
negative location great miss,1
negative lovely room bed comfortable linens especially nice choices offered breakfast great employees make special,1
service poor cleanliness perfect luck staff long wait reception smell smoke building location perfect,0
unprofessional staff positive,0
negative staff absolutely charming,1
staff normal attitude gave room early sharply 14 00 mentioned arrive early stay 8 nights staff give room 12 00 changed words room cleaning slightly poor level change towels bed sheets annoying location secure area embassy bed led sleep longer hours,0
expensive relatively basic room busy location staff,1
negative beautiful entry bar night availability room service perfect location lovely tree lined street,1
scaffolding staff told painting woken 9 00 workmen hammering walking past window scaffolding shut curtains balcony chipping away concrete shame lovely character,0
espresso breakfast possibility print pdf documents business center nice helpful staff great location comfortable beds spacious room,1
room small value money location,1
negative walke reception nicely made stay,1
staff charged booking japanese toilet,0
negative requested quiet room exhausted travel quiet room loft room floor accessible flight stairs floor rooms traffic hallway front room restaurant nice late night room service available light snacks sandwiches perfect flight delays offer nice high tea staff helpful courteous matter hour 7 minute walk underground central london 20 minutes neighborhood quiet residential shops nearby,1
room small away elevator bar poor variety bathroom comfortableno positive,0
expensive parking location free wifi clean room comfortable bed,1
dirty air room wifi poor connection smart tv connect wifi paid money single room paid 1 3rd price double room big windows updated furnishings clean air stay place worth staff,0
noise inside structural fault slamming doors shake walls bed flushing toilets rooms talking guests screaming children heard time walls paper thin guests floor hear feel metro passing felt shower 4th floor night rest windows isolated hear street pool big photos photos pure lie regard friendly staff clean nice rooms,0
negative bed large room appointed staff extremely helpful eat comment food,1
great stay picky negative staff polite friendly room spacious designed immaculately clean booked room teenage daughter 3 friends great standard,1
paid late checkout cleaning staff informed nice size room comfortable staff friendly accommodating,1
disappointed pictures everyday breakfast value suppose positive,0
shower cabin small uncomforted opinion higher 1 85m fat 95kg shower staff efficient customer oriented concierge service helpful friendly,1
lady reception bit rude fine breakfast varied,0
1 staffs friendly super impolite 2 strong opinion broken promise offered requirement single beds mentioned couple weeks ago invisible hand staffs deal apologies shameful 3 letting customers live harmful smell room newly renovated ridiculous worst services europe positive,0
small room clean fridge unhelpfull staff reception area wait chces untill 2pm comfy bed subway station,0
onsite room service room service ordered delivered company minimum spend lovely rooms great bathroom fantastic shower location friendly staff,1
negative straff swedish guy breakfast friendly professional nice rooms breakfast,1
arrived find notified booked stay 5th 6th luckily room available food menu change eat fish poultry difficult find suitable location remote chance eating nearby rated 4star positive,0
bedno positive,0
clean modern location inconvenient business downtown san diego noted cab ride away typical sheraton included internet give reasonable explanation difference basic enhanced version breakfast advantage captive audience inflating charges offer quick stay flying choices,0
tea bags room poor cocktail location interior,0
lifts slow bed mattress stiff pillows room bit smaller expected free wi strong signal big location excellent,1
negative love room location,1
1 staff courteously indifferent 2 doorman call taxi takes ages lecture safety calls instead taking perfectly waiting location,0
arrived room cleaned tidied apologetic gave free drink whilst waited sorted room hot noisy staff top things cleaning rooms knowing available breakfast exceptionally friendly quick realised problem,0
wifi working poorly vergy location 5 mins walking duomo cathedral breakfast huge variety,1
table dusty king size bed comfortable money paid impressed staff freindly,0
poor signal tv rooms tired lick paint freshen positive,0
car park charge top room cost bit expensive 182 night paying guest car park free immaculate excellent staff lovely room,1
bar dinner staff young serving evening food nice long cold design features bed wow comfortable reception team ball helpful breakfast crew great,0
woken 5 30 room drunk banging throwing talking loudly impacted stay tired day hotels fault enjoyed stay room lovley location great definitely recommend,1
breakfastno positive,1
negative fantastic location oxford marylebone street shops quiet side street staff amazing including yoga instructor gym saturday morning beautiful breakfasts excellent room service beds remember head hitting fluffy pillow long fun filled day loved marylebone moment arrived moment sadly leave,1
bit city centre tram stop close commute difficult clean modern helpful staff,1
dirty location staff,0
negative position opposite park kensington palace friendly efficient staff,1
tenia sabanas solo cover,1
room cold uncomfortable bed location helpful staff,0
size room disgrace cost obscene breakfast,0
saturday night awake side shouting drinking 3am 6 30am moved police staff aware noise spoil weekend location woolwich visiting works nice area stay frendly staff breakfast,1
negative breakfast room space,1
,1
value moneyno positive,0
negative convenient shopping stayed times,1
negative great location sightseeing london nice quiet room,1
negative breakfast excellent amenities including staff bed short 190cms tall,1
negative nice expected morden tech facilities staff service,1
cheese disappeared cleaners visited room strange food moved cheeses missing awesome breakfast comfy beds friendly helpful staff warm room ultra clean bathroom lovely bath place classy feel staff super friendly helpful,1
rooms small center metro station 5 minute distance quality position justify price internet worked breakfast rich,0
morning problems water pressure shower point cutting floor rattling strong winds making noises location tram stop minutes away 2 minute walk large secure car park comfy bed breakfast champagne free coffee reception free heineken minibar modern clean friendly staff,1
cor uninspiring bland character corridors utilitarian strange brick pattern carpet inviting warm lighting bedroom poor difficult read night located ease access exploring amsterdam staff helpful friendly double room adequate luxurious bed comfortable bathroom small adequate,1
room small booked double felt claustrophobic 1 glad 2 restaurant room service menu limited room needed redecorating older female appreciated luggage front steps porter reception ignored regular visitor london stay 4 5 star feel grand royal location,0
small room outdated interiors unclean lifts working personnel value money location,0
negative friendly helpful staffs location metro station 15 minutes walk euro star station,1
tiny rooms literally tiny staff helpful,1
negative location friendly helpful staff,1
made bar closed 11pm extension 11 30 allowed nightcap excellent,1
welcoming staff quiet spacious rooms comfortable beds short stroll palais congres,1
give handycap room smol moveno positive,0
poor lift system lifts working slow internet 0 5mb harrods provide free super fast wifi 45mb shoppers holiday provide excellent location close high street kensington royal albert hall,1
room size small breakfast,1
arrived 22 00 city center asap closed checked locked locked called reception technical guy room repair changed room aware locked happen aim hotels make guest safety locked money room stolen positive,0
noisy roomno positive,0
small bathroom step toilet bathtub shower bath nice location room bed bit shaky small bathroom,0
restaurants mearby easy travel location,1
negative great position relaxing excellent,1
matresses couple toilet soundproof things bed left previous guests easy access city nice design unique environment great restaurant bar,0
breakfast choice excellent,1
lack sleep building site works began 7 30am bath ran brown,0
protracted booking process asked umpteen questions solely marketing purposes open 3 weeks debris collected bed view,0
room small dinning lounge area nice staff,0
quality price staff nice understand concerns,0
soap bar provide 2 small window dark room window corner location clean,1
breakfast poorno positive,1
pretty standard aging renovating location cherry creek area fairly convenient sticks mind negative positive save ridiculously tight parking garage definitely happy small car honestly gargantuan suvs garage,0
digital tvs channels available 2017 poor disappointing room quiet bed comfy staff helpful,0
stayed resort birthday anniversary boyfriend complimentary breakfast water park passes resort lovely staff great definitely back phoenix,1
drink 6 pm lounge bar area tables empty glasses service slow breakfast issue tables empty covered plates previous guests asked brown bread white lunch asked nicoise salad person bar taking order idea 4 pm asked full afternoon tea told left serves 5 pm lovely property staff service sadly beautiful property lovely bedroom comfortable bed,0
dirty smelly facility star price equal experienced view eiffel tower room bed comfy,0
negative impeccable,1
size location staff,0
room ready arrived charged told booking corrected position event attending comfortable room breakfast,1
fantastic modern clean tram shop literally straight entrance reach city centre 10 15 minutes parking secure priced comparison hotels amsterdam,1
ventilation bathroom poor toilet roll back day central location lobby service,1
small rooms small rooms price rooms equipmpent rooms toothbrush shampoo hightech design,0
tired damp smell wet towels bedroom bathroom disgrace shower unexpectedly turned scalding hot back normal location,0
entered check desk clerk middle argument guest automatically upgraded jr suite television sitting room work asked front desk easier tv rooms worked check cable connection working order check desk manager angry stormed away slamming office questioned extra charge positive side cheap parking restaurant staff friendly back,0
empty fridge room noisy room bit tired room service maid knocking 9 15 leaving location,0
firstly room expensive worst room stayed paying 100 room worth 40 disgusting noise rd meant slept windows double glazing shower room nice rest awful staying full stop loved bar,0
rooms wayyyy small porter 6 suitcases restaurant refurbishing arrived breakfast available initial room cold basement virtually impossible locate martina change rooms martina receptionists accommodating especially wanted leave due small rooms calmed customer service excellent,0
tiny room expensive breakfast superb location metro moulin rouge close montmartre area historical renovated building makes romantic atmosphere lot cafes bars,1
bar prices london easy check ready arriving early,1
,0
staff ver rude asked heater room cold bring notice cathed cold chest infection hospital night service,0
thives stole money location,0
rooms floor cold street positive,0
negative efficient staff lovely clean comfortable room bar facilities wide choice,1
tired room bathroom staff,0
decor dated tired especially bathroom heart barcelona great weekend break room clean beds comfy slept great value money,1
ordered taxivan airport 6 persons 6 suitcases small taxi arrived staf helpfull rude taxi compensation apologies big room facilities,0
aircondition working room dull grey recommend young children needed milk warm young daughter staff told cafeteria warm kitchen key location great metro shops corner,0
4 star price expect special smallest room stayed bathroom washroom room soaked shower entire floor soaked back wet design travel lodge nicer location,0
family room small called family room cheating staff friendly room clean,0
loud boiler pipe noise night room 211 bed comfiest price,0
place dark dingy money spent years long overdue refurbishment recomended location,0
breakfast included rate paid visits location,1
light system rooms dark clumpsy controls location quietness breakfast,1
fire alarm 6 morning run false alarm pay supplement gym spa breakfast small room bathroom worth 100 gbp night nice hall restaurant location close buses metro tv coffee tea included,0
room mess wi access positive,0
check front desk person slightly arrogant inconsiderate person night pleasent 4 star style feels 2 3 star service breakfast restaurant service,0
slow service barman slow dark parts stairs basement toilet reception hold handrail free upgrade junior suite great bed fantastic great views city fantastic location staff helpful restaurant manager great arrived late restaurant taking bookings squeezed welcome late torrential rain rooftop terrace bar lovely restaurant recommendation reception fab,1
restaurant amazing knowledgable waitress friendly helpful,1
shower water pressure bit low room perfect clean spacious quiet asked professional dryer stuff put room arrived extremely friendly professional definitely back,1
long connect wifi shower,0
breakfast day changes made vegetables breakfast fresh juice fruits offered nice room view eiffel tower gift privileged room clean expected 4 star bed comfortable staff polite,1
dinner restaurant wait reception book comfy bed large apartment value money professional staff transport links car park free wifi,1
lots homeless beggars staff speak english bar manned poorly stocked sockets room work reported staff attended back drawers coming away nails sticking cost drinks excessive london bed comfortable bathroom,0
negative metro tram stations check check service machines room big needed stay,1
negative friendly staff accomodating excellent location close central tube station glouchester road easy quick access attractions definitely stay,1
area reach subway nice big room position,1
1 charged parking place 18 eur paid booked room parking place repeated night shift morning shift reception booking confirmation corporate mail pay parking letter appologies returned money parking question solved advance 2 poor communication staff 3 breakfast 4 star substantial sauna free visitors 4 recommend stay,0
breakfast poor cold industrial location kindness staff,1
staff miserable overrated expensive reality ibis standard group mercure location paddington breakfast,0
concerns warm friendly staff,1
negative bed comfy shower great pressure walking distance great places eat great places shop bit street noise room faced street tea coffee facilities,1
room feel clean bar welcoming,0
negative location great tram lines plenty shops cafes close,1
room smelt shampoo conditioner replaced empty asked room sprayed staff guests rude rude breakfast positive,0
opinion breakfast poor value upgraded executive room wonder booking 15 00hrs things busy idea bed comfortable slept,1
unfriendly receptionist sayed excellent location historical buidling decent breakfast,0
breakfast staff style room great aswell,1
cold room 14oc missing bedlamp poor customer service rude staff,0
location city center bus line close great room big comfortable clean,0
breakfast bit fawlty towers food staff positive,1
bathroom small place towels level shower caused water soak floor poor quality amenities skimpy soap place soap shampoo shower room small clock tv reception poor walls thin extremely noisy especially monday night location restaurant coffee,0
detailed feedback poor service checkin checkout tiny room lock work room table broken dining room location,0
fridge room nice staff fantastic friendly approachable cleaning topping tea coffee facilities room brilliant,1
jan receptionist incredible made stay delight staff amazing amazing facilities 5 staying,1
felt low cost airline 4 star equipment positive,0
curtains light st edges meaning room dark gym facilities range equipment queues breakfast quiet times food convenient general value,0
noisy night sounded glass recycling couple hours room clean organised,0
recommend location spacious room friendly staff perfect comme back shore,1
service received adjoining restaurant crown grill appalling complained restaurant manager clayton crown check staff ordered 3 course meal item served different ordered ordered crab salmon soufle starter arrived smoked salmon rocket served sourdough bread ordered corn fed roast chicken green salad herb garlic sauce course arrived roast chicken cream peppercorn sauce chopped carrot salad ordered raspberry brulee desert arrived vanilla brulee topped strawberry bill reduced 2 94 rubbed salt wound easy understand air conditioning controls,1
restaurant expensive staff restaurant ugly servis restaurant location perfect shopping,0
,1
room air conditioning frankly working wall panel setting indicated 13 north eiger felt tropics working ended opening windows meant high level ambient noise real negative mention tv remote control infuriatingly slow made difficult select channel accurately room small functional clean suggest size room fairly typical london offering bed superb lovely comfortable fact,1
honor price booked clean place,0
negative great breakfast loved swimming pool,1
small room space 6 4 nicely decorated great atmosphere perfect location,1
host checked described facilities accurately checked allowed check time property described extremely clean maintained family 4 great time,1
worst service entire life recommend positive,0
bathroom wet room taking ages dry shower location,0
rooms smaller side cute boutique modern bed breakfast walking distance bayswater tube station,1
hard find smile staff friendly train noise 30 room clean fast check check,0
rooms small side spend lot time room suspect london recommend friendly start welcome drink comfy sofa instead stand waiting check bags room attention detail free wi welcome fruit basket bottled water comfortable stay close tube stations,1
lift working escalator order lugguage waiting departure late ongoing travel plans positive,0
thin walls cramped cold inconsiderate cleaners location,0
television tea making facilities shower,1
negative great stay,1
12 00 reception guy indicate gently time checkout ready luggages inpolite reception showed watch boy 4 star kind behavior allowed great reason stay time great location great bed,0
negative stay coming times year minute walk scala minute walk wonderful brea museum staff welcoming rooms pleasant quiet side street breakfast fine small pool exercise room central milan spa seeking warm service great location quiet place,1
landline room work staff marvellous especially aries front desk visit mondrian made feel welcome loved balcony suite overlooking thames definitely return,1
negative great value ground floor room sufficiently insulated noise pictures justice,1
staff receptionist rude attitude breakfast,0
soft boiled eggs hard boiled excellent breakfast wonderful staff,1
wifi facilities location,0
fashionedno positive,0
room money room atrium worrying smelly lock properly clean location vibrant side town room,0
room small chose family room elevator small uncomfortable location,0
narrow hallways staff helpful room windows balcony great microwave clean run location,1
negative booked nh nh hotels perfect wanted close historic areas milan traveling friends colombia usa wanted experience milan,1
comfort room booked room received duplex bedroom upstairs bathroom space luggage stay night back,0
bed comfy 2 single beds pushed make double lovely room friendly staff isolated location train tram quick amsterdam central,0
room bit tiny problem practically hotels big cities northern europe located walking distance 2 museums milano villa reale modern art pinacoteca brera italian paintings 1400 1900 shopping areas fancy spiga casual area corso venezia,1
room cold extra heater offer friendly staff,1
negative staff pleasant professional ready 24 hours,1
cost high justify value money charged parking big cars vans parking spaces available tram bus connection centre,0
worst stayed room 249 possibility wi connection room ancient coat dress crushed wardrobe rediculously short location convenient work canary wharf,0
booked specifically requested site parking told 20 overnight stay arrived car park posed january wks car park paid 9 poor service booking report bedtime long black hairs tea cups saucers filthy stay felt cheated money stay againno positive,0
choice disappointing personally location convenient expected despite king cross included close station 10 gbp taxi fare away suit personally,0
stuck lift 35 minsno positive,1
negative location,1
room clean lacks basics towel rack shower waste backet hangers bedspreads window curtains imagine ugliest room ugliest building ugliest neighborhood imagine idea cadillac felt safe neighborhood street living shopping carts expensive half paid including tax stayed august,0
locationgood dealno positive,1
negative great location quality,1
unhappy welcome judge guests wear point smiling wallet opened location excellent coffee shop opposite side road,0
rooms dated fashionno positive,0
expensive breakfast lost maze corridors find room comfy bed clean room,1
smallno positive,0
parking small rooms staff friendly central location,0
confirmation car parking reservation parking full parking inconvenient complicated wifi operated internet access uncertain room run shabby uncomfortable sofa bed star facilities adequate location breakfest,0
construction work drilling day manager rood beware positive,0
decoration rooms felt stayed 30 years cleaningness corridors carpets uncessary collect dust dirt location amazing salim porter helpful helpfulness made day staff polite helped internet reception small business corner holiday excellent fast business,0
pretty decent usual breakfast free wifi spacious rooms feel improve cleaning carpet stains stains bath tub cleaned prior checkingin decent couple nights stay austin,0
room small narrow design innovative real problem quirky modern boutique trendy location comfortable king size bed feel cramped despite small room area mood lighting bathroom nice feature cleanliness excellent definitely recommend glitch meant watch film tv prompting complimentary drinks breakfast apology generous considering complained,1
switch dark area room supposed room cleaned expensive bar excellent location beautifully decorated friendly helpful staff,1
issues polite young difficulty finding bags leaving great day great bed nice firm loved sky lounge cocktails celebration friends billy joel concert room ready arrived early hoping store bag,1
scruffy finishing bathroom mould dirty tiles floor towels dirty iron room water noise night pipes leaky drain window cost,0
check 14 30 room ready big deal beers bar great location ziggo dome ideal concerts,1
room small location,0
noise subway times day soft beds attention detail,1
shows pool photos charge pool receptionist dark skin slow unpolite location exhibition rai proper turkish tea,0
reservation booking wait 30min check reservation system 30c day roof room poor functioning ac noisy cool room stay brilliantno positive,0
booked double room room 2 single beds pushed separate duvets ideal dinner sky restaurant checked time open arrival told shut bar limited menu staff reception professional polite,0
massively priced poor value money suite small terms booking misleading breakfast included toast free cooked breakfast extra reception staff pleasant efficient,0
maud reception amazing designed magnificentlyevery room deferent style location unbelievably quiet street minutes walking beautiful full activity maries including activity restaurants bars stores definitely back recommended couples,1
breakfast cold buffet limited choice croissants dry reasonable price quiet location,1
pool cold children turn shame explains staff restaurant abrasive slow poor english food reception rooms fabulous,1
negative close dame lovre attractions staff friendly sightseeing tours restaurant recommendations definitely stay,1
sleep due deep cleaning taking place 2am 2 1 2 hours spoke reception feel treated fairly return location,0
small bathroom location breakfast,0
nil nice,1
staff sky lounge interested approach service sat 10 mins waiting order drinks leaving stairsno positive,1
construction bit noise growing city great staff made visit great booked extra day travel agent messed,1
negative excellent location helpful staff,1
common parts poor state investment years elevators wait ages simple functional rooms,0
negative fault location,1
paid extra mentioned inicial reservation booking breakfast included expensive entrance spa area treatments wifi conditions justify inicial price bathroom repairs nice view room clean confortable bed,0
corridors small floor creaking annoying vintage office area lounge cosy feel,0
lift entrance breakfast facilities shocking room,0
room extremely small club roomno positive,0
poor wifi air conditioning standard style amenities staff location,1
nice design great location quiet small room sink bathroom bed cozy convenient shopping eat,0
negative staff amazing comfortable breakfasts yummy,1
heating room work lighting bright small room price paid gilbert doorman lovely,0
1 towel kid wich confortable train stop city center easy,1
pillows soft room higher floor provided 1st floor miss view hyde park bay location,0
room reserved turned small furniture shown bigger room furniture finally shown business room double original price rooms views location,0
mr foti reception polite receptionist waiters breakfast organized asked 3 times sad faces smiling breakfast paid extra cappuccino room small pay room advance unusual positive,0
room 25 building mezzanine split level room low ceiling bathroom level prove difficult middle night location ideal west central london stayed rooms,0
check extremely slow facilities room tired needed upgrading breakfast poor food cold staff meant,0
construction waking hammering drilling morning place light sleeper positively sound insulation hear toilet doors room step person nice helpful staff,0
negative time spent night value money excellent suites equipped bit outdated super comfortable perfectly clean heating plenty hot water top floor beds comfortable staff friendly location totally central tram metro takes minutes center stop wien hauptbahnhof train station totally recommend,1
enjoy plastic staff tired annoyed bored inattentive comfortable room work place communal area relax work breakfast fruit salad days back positive,0
small space treatment hospitality service,1
great value money rate 5 star great location,0
negative loction close underground station servise,1
tv basic unable access menu hdmi ports spa staff beds space,1
small crammed rooms traffic matter rely public transport walking frills convenient central location london value money short term accommodation,0
loo clean uncomfortable bed scrambled egg hopelessly tired cooked order space location,0
bit tube knew advance staff kind helpful bes comfortable room nice breakfast,1
breakfast expected reviews cold eggs sausages bowls cereal joke ashtrays intense cigarette smell room location convenient 15 walk heart city,1
room extremely small rate pay gym heating air loud location staff attention,1
yesterday raining food room service restaurant,1
noise breakfast lovely location fairly tube station,1
worst experience point leave review service impolite staff comfortable basically stay away god forsaken place location,0
happy housekeeping services proximity vienna westbhanof bonus travel passes give duration stay move city,0
room tiered worn revamp window sill lots stubbed cigarettes weather hot window open smell ashtray description air position cheep,0
opinion 5 star 3 4 stars staff reception unfriendly bed spacious room location quiet area,0
restaurant unlicensed drink needed long day travelling rooms quiet comfortable,0
property tired appears renovated 20 years nice location canal,0
room service food variety compared westerns stayed location soso decently quiet night night youre bored,0
asked currency preference paid stay payment automatically performed currency worst course fee transaction nice comfortable room tube station choice beer bar pleasant stay,1
older grey guy desk exceptionally rude dislike told ice bucket available free aparently midnight late bring told time limit ruined plans room tiny looked photos heating room fianc slept coats stay members staff stay friendly helpful understand ice room told happy tip miserable unhelpful happy place location great building nice,0
roomno positive,0
room small put luggage room service nice design,0
negative,1
stayed nights tremendous experience rooms small dark toilet stinks receptionists rude room service poor neighborhood similar skid row night recommend stay room fact building beautiful,0
crowd breakfast courtesy set room closed train station,0
reception makes nicer paint work peeling tatty nice problem hour real issue rooms stay alot hotels london swipe card lift floor reminding check key card machine wall lift explained working shirty check staying location marble arch staff friendly,0
heating problem rooms 26 29 degrees celsius cooler 2 room changes finally gave room ground floor window wide open minus 1 stay sleep places closed government ruin environment functioning heating system positive,0
national student convention comfortable beds comfy ac blew cold riverwalk easily accesible alamo block away walking distance attractions clean staff extremely helpful polite,1
water pressure strong smelled cigarettes room cleaned hear noises room location,0
breakfast enjoy full english breakfastno positive,1
price expect twin size bed modern,0
breakfast room cramped high stress avoid room recently refreshed staff location,1
problems wifi slipping line frequently room spacious light bright comfortable parking space available expensive town restaurants nearby,1
hot find room open window managed open window 5th floor important cockney doorman excellent service vital staff english restaurant food noisy probably due chelsea flower show,1
spent night transit london family room small equipped mini fridge dusty carpet looked dirty ugly dirty roof top view room window sill filthy green edge cleaner failed empty full rubbish study desk quality surrounding area booked taxi paddington train station accommodate 10 lugagge front desk 5mins ride 26 00 management photo deceiving gentle reminder fooled advertising photo 5mins taxi travel luggage 10mins walked paddington train station tube,0
room clean small breakfast worth lovely staff,0
loved shard amazing views room course fantastic staff definitely recommend,1
room budget window narrow internal courtyardno positive,1
arrival reception staff friendly abrupt reception friendly helpful attending late night bar room tabs evident staff wanted home work catering industry displayed customers room lovely location fantastic required enjoyed cocktails,1
value moneyno positive,0
gold status marriott landed late night waited hour minute shuttlewe called times minutesmy boys happy happened hotelnext time december alternative marriott airport posted display board hotels shuttle area forced call cell phone areagive breakwhy posted hotels red phonenext,0
dingy decor dreadful breakfast poor quality cold kettle room noisy ac night location,0
food awful felt sorry bringing table blt hair hour replacement breakfast disgusting croissant stake bread bed comfortable nice exterior decor,0
room size small staff excellent friendly helpful,1
nice location friendly staff,1
club room oven essential location comfy beds,1
fourth flooor suite make worn awake plumbing noises adjacent rooms street sound proofing pity probably worth star rating 10 years ago expensive location room spacious breakfast choice,0
complain nice experience service fantastic especially reception young lady italy forgive escapes,1
bedroom small ideal couple nights stay clean newly refurbished comfortable bed continental breakfast included price adequate ideal location close paddington station hyde park,1
bit 80 great stay close attractions,0
wife spent nights boston seaport september great clean excellent service tipping permitted concierge services helped navigate city free shuttle buses great recommendations directions pricey worth back seaport bn,1
overpriced rooms similar travelodgeno positive,0
negative room comfortable location,1
staff reception concierge bar dining room housekeeping exceptionally polite helpful professional food value tasty filling areas experienced clean hesitation reccommending definitely stay,1
rooms dark housekeeping available 11 00pm doorman change bedsheets restaurant cafe lobby average baglioni location,0
air conditioning heating room work room sauna time complained reception mend happened turn open window open close location dlr made impossible leave open night location budget lovely views bedrooms,1
room smell problem lifts worked slowly wifi goodno positive,1
smaller pictures light low bathroom bed super comfy funky bathroom,1
negative friendliness helpfulness staff understated elegance,1
wedding forgot checking late cleaner barged room disturb light booked wedding hotels bottle champagne upgrade location,0
dirty rim pool shower hopeless small tv made watching difficult swing glass reception welcoming polite location clean easy check check,0
breakfast included consumed terrace additional room service charge stuff friendly times top things left towels overnight asked book restaurant informed booking 15mins actual time reservation repeated inquiry ironing service available 3pm location great historical building exceptional decor,0
