text,label
 Never get what I request smoking room Location,0
 Staff were aloof Room was small Decoration was nice but to poor quality  The hotel was clean It was a great location Close to the Apollo ,0
 Free wifi is a bit slow Location is perfect,1
 Bit noisy as we were at front of hotel and could hear some traffic but being in centre of London that is expected  Staff were lovely and couldn t do enough to help Excellent location next to tube station and few mins walk from Buckingham palace and piccadilly circus for shopping Rooms were lovely too ,1
 Rooms were too hot and the hotel didnot had ACNo Positive,0
 Room was quite old fashioned would have been great to have a coffee tea maker A shame is the TV with something like 200 channels or more but would say 5 maximum are not in Italian language More international channels would be a must Staff upon arrival was not really welcoming and I needed to find myself some information Not acceptable for a so called 4 stars hotel  Breakfast is great and full of salt sweet stuff I would only criticize the orange juice which is not pure juice but kind of water with flavour Despite situation in a noisy area sleeping was ok Shower worked well with nice smelling toiletries ,0
 Its espensive for where it is Difficult to find several of party and Uber drove inadvertently thru Black wall Tunnel adding 30 mins to journey time  Front of house staff efficient but you need to work them hard ,0
 Old and dirty furniture the room need to upgrad No free WiFi in the rooms  The location and the staff,0
 Service at breakfast was protracted and not good  Location Comfortable rooms,1
 Room walls were dusty  Great location ,0
 Small nothing surprising considering you are in Paris Location is a huge advantage,1
 Terrible staff especially late night room service Good location,0
 Front desk receptionist Staff is not very accommodating  Breakfast buffet is delicious,0
 Poor maintenance hassles to get problems solved desk staff tried but there was little interest in resolving them from management we paid in advance for 12 night stay very dirty floors in room water on bathroom floor after showering due to poor design requiring covering floor with towels very expensive restaurant Any other hotel we ve experienced would have tried to make us happy via a minor upgrade but they just put us in another identical room Property has been updated but they used unskilled labor and work was done very poorly  Location great neighborhood with many great food choices only 2 blocks to tube,0
 Room wasn t clean reception were rude during 3 days not even once they cleaned our room I give 0 star to the hotel About hotel nothing,0
 Walls are not very sound proof people smoking weed indoors Very good location clean hotel ,1
No Negative The hotel was in a great location by a park and within short walking distance of station and Duomo The staff were friendly and the bar and restaurant were very clean and comfortable The choice of breakfast was good as was the Lavazza coffee from the machine ,1
 Decor is very dated for five star  The bar staff are very friendly,0
"We stayed in this hotel due to prior commitment with a tour group.
The hotel is fine ,room is average ,location is great if you have business downtown.
However, we found that the area was deserted after hour. If anyone is after nightlife, this place is a no no.",0
No Negative Location for shopping perfect and access to public transport very close ,0
 The staff attitude is rude and they treat guests as if they are staying for free not paying money a terrible experience really Nothing,0
No Negative Bed is comfy There is AC Staff members are very attentive and helpful The room was clean Less than 5 minutes walk to the tram stop Nice park across the hotel KFC is only about 8 10 mins walk The bathroom is adequate and with basic toiletries The pressure of the shower was really good Good location Good value ,1
 the service the location,0
 Nothing  Excellent location next to the metro stop Pubs and a grocery store in the area Quiet location Rooms comfortable and clean Good options for breakfast ,1
 I couldn t sleep because of the noise I didn t like the staff because they gets angry when you ask for anything The condition is not work No Positive,0
No Negative Hem kel hem fodul,0
 Bit further away from Kings cross than I was expecting We stayed for our 1 year anniversary and the staff bumped us up to executive suite free of charge thankyou,1
No Negative Requested two single beds and got one queen bed Asked to change but nothing available until the next night but that room was currently being disinfected for bedbugs Needless to say we opted to share the bed both nights instead of risk bed bugs,0
 a little expensive Convenient to my business location,0
 They didn t give us a crib like we requested The staff did not speak English  The location makes it easy to get to,1
 Checkin and checkout crowded and unlogic too crowded Comfortable bed great room amenities perfect location great luggage staff,1
 Service My room was never cleaned for 3 days Seems like they need more staff Wifi was terrible  Great location Friendly staff ,0
 Snobbish and uncaring staff in reception The breakfast with real coffee,0
 Basic settings and services  Proximity to the center 10 minutes walk to duomo ,1
No Negative Great Location the hotel is very nice and chic The staff is friendly and helpful A slight renovation of the hotel would be welcome though as it shows already some signs of fatigue But nothing critical so far ,1
 The swimming pool is too small to swim  Champagne breakfasts were great ,0
 Very small room and beds for three people We where three friends in a tiny room that they sell as a triple room with two double beds We where supposed to sleep two people in one small bed Not at all what I expected according to the price and the name You had to pay for wi fi in the room which costs 9 GBP for 24 hours I have NEVER tried not to have wi fi included in the price and it is extra disappointing at Marriott for that price  My friends told me that the pool jacuzzi and sauna area was nice I didn t try it ,0
 I usually stay at the May Fair Hotel whilst I am in London but decided to stay in a boutique hotel for a change Not a great idea I use booking com to book as you don t pay when you book I was surprised to be charged the full amount immediately upon booking 9 months in advance The room was nicely decorated but it smelt damp I found the source of the smell quickly as the grout in the shower area was mouldy it was disgusting The bathroom in general needed a complete update When checking in I was asked what newspaper I wanted and was amazed when I checked out to be charged for the paper The mini bar fridge wasn t cold  The decor was fantastic ,0
 The staff was not really freandly and breakfast is a disaster No Positive,0
 Room unclean Was not made up next morning No tea left Plenty of hot water,0
 wifi was terrible iron marked my shirt as it was very very dirty crowning issue was house music pumping through the hotel at 0530 in the morning very expensive for the quality very nice hotel in a great location,0
"The linen of the beds looked grey and dirty, it was abhorrent.
The top of the bathroom was leaking while somene was taking 
a shower in the room upstairs.
The bathroom was partly with fungi points.",0
 Check in system did not have my booking Check out system did not work View onto a dark courtyard  Location,0
 Breakfast could be served a little later for late risers There was no wash cloth in the bathroom  The front desk staff was extremely helpful with great tips on how to get to Vienna City Center and what to do ,1
 Breakfast was poor bad slow service n had to keep asking for everything No plates cutlery no bacon etc Also within an hour of leaving my bank informed me that not only had they taken the funds for the 2 night stay they had also taken an extra 202 00 as a pre authorisation Had to then contact the hotel who said it was their error n still waiting for money to be returned back into my account Furious hence would not stay in this hotel again  Great location to shopping centre,0
No Negative Could ve been better if they slightly changed the breakfast menu everyday Not a big deal for us Our stay was very good overall ,1
 Initial room much too small for the price requested and was provided with a slightly larger room D cor is too modern for my taste and lacks the feel of being in old Amsterdam Staff is helpful for requests but lacks personal service  great location near the train station and great department store,0
No Negative Emma had amazing hospitality who is front staff ,1
 Very bad breakfast Poor service The hotel looks very nice,0
No Negative Location,1
 Basement room blind didn t completely came down to cover window Window overlooked a walkway staff used Room wasn t cleaned well and was very dusty Only 2 electrical sockets and 1 didn t work  Location was very central And I am sure none basement rooms may of been quieter,0
 They charge 19 euro for night for parking There is a metro stations very near that goes to San Siro stadium Also there is convenient transportation To the city center by tram Breakfast is fine,1
 That couldn t park at hotel  Had a lovely stay rooms was very nice and clean Very clean spa,1
 What I did NOT like was the following Bacon not cooked folded from the freezer and cooked in the oven so the bacon is not cooked in the middle The toaster not quick enough people queuing for toast Ate in the restaurant on four occasions the service from the kitchen was terrible Over ten minutes for bread and butter and 30 minutes for a main course This is a new hotel but the kitchen staff need to turn the food around in a quicker period of time The price of wine and brandy is extortionate no house wine of a reasonable price Bar seating is badly designed and failing Bedroom and Bathroom well appointed Iron and small ironing board in the room saves the hassle of asking reception for one Lighting controls are convenient on the small screen by the bed and at the entrance,0
"This was the first time I chose to stay in a """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""boutique"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" hotel in Boston. We got what was supposed to be a great rate ($---) plus taxes and parking and ended up paying at over $---. The room was the smallest I have ever stayed in, and I have been traveling for -- years. If you have read any other reviews on this site you will find reference to the maddening humming noise that actually made our room vibrate. The staff was over-friendly and the one hotel bar was closed for a private function. Complaints at checkout about the room size and noise were just ignored. Unless you are in town for a sporting event at the Fleet center you can do far better at hotels closer to Faniuel Hall.",0
 Breakfast not included Ridiculous bar prices Our room was very nice,0
 Room s somewhat outdated and small  Central in London breafast excellent ,0
"The hotel staff is very friendly, tehy are attentive to your needs and quick to assist. Housekeeping does a wonderful job without being to overbearing about your items being left out. There were a couple of things about this property I didn't like. -st. It's old, and I do mean old you can see the dingy carpets and the old fixtures and stucco style painting and trim. The conference rooms have very old and stained carpet and I wouldn't want to hold a wedding reception here. It is conveniet to the river and downtown Jacksonville. All in all I probably wouldn't stay here again, but for the price I don't think you will find anything better in Jacksonville.",0
 Nothing The hotel is perfectly located its within walking distance to Oxford street shops and several train stations ,1
 the room was a little tatty for the price 3star not 4 star by english standards wifi was appalling staff were aware of problems but offered no solution  the view was good and room was generous in size,0
 Expected the rooms to have a minibar and a bit more comfort  Breakfast and rooftop was excellent ,0
 There were no wall hooks to hang up our jackets which was a little unhandy Because the hotel is located in zone 2 the traveltime to the city was a bit long Matresses could use an update  The room was more than enough for a perfect citytrip The make up service of the rooms was handy aswel Nice and helpfull personel Close to an underground ,1
 Layout of bathroom a bit on the small side small bath that was very high and could be difficult to get in out  Very nice attentive staff Good breakfast ,1
 Nothing Breakfast was wonderful the staff were very helpful and pleasant,1
 We reported that the bed was rather hard uncomfortable and noisy which detracted from our stay somewhat However I had an email at home waiting for me from the manager saying they were looking into this problem thanking us for the comment and offering a free upgrade on our next visit also to contact him direct with email address just before we arrived and he would ensure all was OK for us  The proficiency efficiency and helpfulness if the staff could not be beaten This included advising a private limo for fixed price return journey across London which was cheaper than taxi The front desk the serving staff in the bar and at breakfast were very polite throughout Excellent ,1
 i made my reservation on March 2016 for 2 family bed room and i request for a connected room but they did not try to help 4 kids under 5 years with me the Duration of stay at night in one room check in late at 4 00 pm the breakfast same every day without any changes or variations location,0
 Bed was uncomfortable and pillows uncomfortable didn t get much sleep Not many amenities in the room Nice hotel and decor,0
 Room was robbed on the last night and the staff were not very helpful They wouldn t allow us to watch the CCTV footage from outside the room They are quite strict on who they let in so seems like the person who robbed us could have still been in the hotel But they didn t seem to care Seemed slightly suspicious Good access to trains and pool was nice at least No Positive,0
 We ordered 2 chicken burgers and the restaurant staff dropped them on the floor and couldn t remake them as the staff had gone home And there s only 2 things on the night menu pizza or pizza In the morning I asked for a face cloth waited half an hour and received 2 bath towels  The size of the room was good Bed was comfy Very polite receptionist staff Parking prices were very reasonable I got an extra blanket I liked the bathroom Even though they could wipe the walls and bit ,1
No Negative The staff were so lovely on our check in for our honeymoon trip We were kindly upgraded and they also added another lovely touch by sending us strawberry cheesecake on our first night The hotel is located in an amazing area with close access to so many places The bed was comfy a tad small but we re 2 tall people and the bathroom was lovely and clean ,1
 Staff ignored my requests 3 times in the end I gave up asking Hotel is quite far away from town centre Mini bar didn t work And hotel doesn t serve alcohol  Beds were very comfortable And hotel was pretty ,0
No Negative Bed and pillows very good room a good size and very quiet easy to get to from airport take the normal train to the main train station hotel opposite side of main road D tram near hotel takes you into centre in about 5 minutes,1
 Everything in the room and hotel is too small and the breakfast is nice but very restrictive  The location and viewing l arc de triumph right from our window We were also upgraded to a better room for free ,1
 Too much noise u can hear what s going on in all the the rooms of the floor  Near and cheap,0
 there was no water for two days and no staff to tell us when the problem was going to be resolved  I like the cleanliness and the room,0
 Earlier checking in than14 00 Excellent breakfast selection Security of using your room key to operate the lifts Local to the centre of barcelona with everything central to hotel ,1
 Staff training critical atmosphere with staff bad news and staff generally surly  I did not have my pre paid breakfast as I had such a bad experience the evening before I woke that day and decided to have breakfast outside the hotel ,0
No Negative It s about average for London the exterior looks horrid but the rooms are ok if not a little small ,1
 No breakfast included in the apartment Package The location of the hotel,1
No Negative Close to a train station four pubs a pharmacy,1
 Room facilities poor Eg hairdryer didn t work micro bathroom etc Poor concierge service Lack of attention by staff Breakfast food cold when it should have been hot Location,0
 The staff is either uninformed or everyone there just makes up their own info concerning the hotel Very confusing to deal with a staff contradicting eachother on numerous occasions A bit tourist trappy to hide until checkout that VAT is not included in the so called breakfast promo price that they communicated us at the reception This kind of silly practices are copied from seediest of Benidorm hotels Not comfortable at all to put the mirror next to the wash basin for e g shaving Small rooms with no place to store clothes in a decent way  Quite an original gay concept and at the same time very heterofriendly In fact most of the guests were hetero couples The shower flooded our small room but this was fixed quickly ,0
No Negative The staff couldn t have been anymore helpful and the room and facilities were excellent ,1
 Small rooms for the furniture and the room accessories like chair table refrej etcNo Positive,0
No Negative Everything was great Location right next to tram stop and metro station breakfast cleanliness The staff were all very kind and helpful Would definitely recommend this hotel to anyone visiting Vienna ,1
 Hotel reception toilets dirty and unclean No sanitary machines in whole hotel dissapointed at lack of help when needed  Complementary upgrade Good breakfast at reasonable price Nice comfy beds and nice clean comfortable room ,0
 No hotel bar Super comfy beds Hot and powerful showers Quiet ,0
 Rooms TOO SMALL could be bigger Good service at breakfast time,0
 Size of the room for a luxury double was a joke No Positive,0
 The bed is a small double in a very small room  location is great ,1
 Wasn t able to cook eggs  Location,0
"The service was pretty good, they let us check in early and any requests we had for extra towels and blankets were handled quickly. The tv in the room lost signal a lot and the tv was hard to change channels.",0
"The pool experience was not what one would expect. The pool deck was trashed from the night before and the staff seemed to ignore. There were picks used for fruit in drinks lying around from the night before and spilled drinks. Very gross. I did not want to be barefoot. Dangerous. I of course picked the trash up. Also, the pool could not even hold a fourth of the hotel occupancy. Very shaded. We were going to get away and relax at the pool. That did not happen.",0
No Negative good location excellent breakfast,1
No Negative Fantastic ,1
 I would have liked to see some outdoor furniture and some greenery on the balcony since we had one  Excellent breakfast courteous and helpful front desk staff ,1
 Asked for a double bed Got two singles pushed together No Positive,1
 The room was cold  Location ,0
 Price too expensive to what we got  Staff friendly and helpful ,0
No Negative Location staff and decor ,1
No Negative Great location for our visit to Winter Wonderland Very pleasant staff Nice breakfast and comfortable nights sleep ,1
 The bed was not what I asked for was given 2 single beds pushed together with 2 different mattress keept moving apart Notice in room about forgotten items did not match what they offered,0
No Negative Its not my first time its the 4th time i stay in this hotel the location is amazing the employees in the hotel and the breakfast as well the lobby area ,1
 No free Wi Fi No Positive,0
 Staff not helpful no one attending the bar area no one helped us with our baggage Generally overall useless location,0
 Very Small room small bed no kettle and coffee in the room Long old corodors Nice restaurant Coffe juice and cake are available for free in the looby Nice classic style,0
 Despite being in the heart of London but the location is very noisy and inconvenient A lot of people move around super noisy and you would never feel piece of mind on top of that single rooms are very small like a grave I would never stay there again  Next to the underground station good wifi friendly receptionists,0
 Far too expensive for the tiny size of the room Mini bar items ridiculously priced Internet not secured and service not consistent  Clean and elegant Good location and distance from tube station Staff quiet helpful and professional ,0
 Small room basement floor so very stuffy and difficult to ventilate  Breakfast decent staff very welcoming and friendly,0
 a little far away from tube station though but nice views when treking bed was comfortable shower was very good location was central,1
 All Nothing actually I feel sad becouse e expect to much As i love nice hotel to stay Room is too small cant evem moved Not worth for the prize we payed,0
No Negative Staff were very freindly,0
 Small rooms poor staff everything takes a lot of explaining to a lot of the staff due to language barrier ie vast majority of staff are not english would not use this hotel againNo Positive,0
 Toiletries in room lacking or small Mini soap bar my husband is not a body wash guy and no extras like cotton balls Would expect more for a quality hotel  The staff are very attentive and so willing to help or answer a question Makes you feel very comfortable and secure away from home Having living room for a comfortable sit and honor bar is nice after a long day out and about ,1
 hinges in doors needing to be greased strong odors from the kitchen in the basement room location and breakfast,0
"We stayed for one night for business. The lobby was nice, the hallways are dark with low ceilings and the rooms are very basic. Looks like the place has been remodeled, and I wouldn't like to have seen it before. The beds are sleep number beds, which I think is overrated. The workout room was nice and cool, but the equipment is horrible. The pool is tiny as well. Bottom line, I wouldn't recommend this place, nor will I be back.",0
 very small rooms old furniture tird bed is very uncomfortable no shower hanger to curtain in bath location staff ask for portable wifi,0
 During the day it is getting really hot in the room We were on the 9 floor facing east and as soon as the sun rises you can start feeling the heat We had to use the aircon all the time and it was November  The bed in the Junior suite was so spacious and comfortable The TV was big and you can swirl it towards the bed and kids channel were included The location is good and you are quite close to the Metro ,1
 Nothing Everything,1
 We both ordered food with room service My girlfriend had the burger brioche which she thoroughly enjoyed however I had the chicken and chips 3 hours later I felt extremely ill dihorea and had to check out of hotel I then spent Xmas day in bed with many trips to the toilet and am still in bed No Positive,1
 Had to call the bar every time we wanted ice Bathroom had mold in the shower Asked for business office and the computers didn t work No Positive,0
No Negative We like four stay here The staff were really friendly and helpful and the facilities were great all drinks in the mini bar plus tea and coffee were complimentary and replenished daily ,1
 room felt sterile location,0
 N a Sky bar location staff so lovely,1
 I did nt think there was enough little milks in the room for the coffees teas that is supplied  The rooms excellent the staff were very polite plesan ,1
No Negative Water problems could not shower in the morning rust and dirt comming out of the pipes late for meeting Hotel offered a discount and points,0
No Negative great location good value and a short walk from the tube and high street with pubs and restaurants close to Paddington if you need the Heathrow Xpress Staff really friendly great breakfast ,1
 Hotel was too hot it made it slightly uncomfortable to sleep  Excellent hotel staff was very friendly We never had to wait more than a minute to be served Food was fantastic we would definatly go back again ,1
 Loud AC wife unable to sleep small outdated rooms leaky sink Great location good breakfast accommodating and friendly staff,0
 Put us in a smoking roomNo Positive,0
 Went for a club room Badly designed with bed base taking up way too much space making it hazardous in the night added furniture wasn t helpful and the only plug points were in the drop down desk tv could only be viewed from bed so two chairs were no use and neither was the formal desk bathroom was a wet room cubicle that soaked everything when in use as the shower curtain kept sliding away Staff were polite and helpful location was quiet bed was comfortable,0
 Bedside electrical sockets were not live so could not charge mobile Bedside clock radio dead so could not use alarm  9th floor lounge facilities Proximity to stadium and arena ,1
 some mornings there was no hot water for a shower We were on the ground floor and we could hear people coming and going using the stairs  Comfortable beds 10min walk to tube or bus ,1
 Only problem was that the room we were given didn t look like any of the pictures shown It must of been a room that hasn t been updated yet It was very dated The bed was really comfy Rooms were big ,1
 Window view of vents machinations filth Proximity to paddington,1
 Rooms are rubbish hotel is grubby carpets and walls filthy Not much just the location,0
 There is no loopy just a reception also you can t use that one elevator more than 4 persons their rooms are very small with smallest refrigerator Don t try to eat your breakfast at this hotel  Nothing there,0
 The rooms are tiny but it didn t bother too much Especially if you spend most of your time outside of the hotel  Hotel staff is very nice and friendly Rooms are new and clean Easy access to all attractions ,1
 In the room there was no wardope and no any cupboard Imagine  I like hotel location But the worst thing there is no wardrope in the room I had to hang all my clothes one hanger It was teribble disaster for Such a 4 stars hotel ,0
 Wifi was very very poor Safety in the hotel is good,0
 Room size too small Breakfast staff,0
No Negative excellent hotel with impeccable service,1
No Negative Rooms too dark and the service was poor ,0
 The rooms were poorly designed No Positive,0
 Small lobby Room is not clean enough  Location is very good ,0
 they ask to block 50 at your CC at check in before you had allready payed all IT S TOTALLY ILLEGAL and it s not writed any place WATCH OUT  Thiago,0
 Need an update on the decoration The bed was comfy,0
No Negative Everything was neat and well organised ,1
 When we artive they said that they have no room left wanted to put us to their close hotel as we insisted than they found a room for usNo Positive,0
 They gave me the worst room ever i saw in my life which was not the same what i reserve through booking when i checked out the deduct from me one night extra penalty  Nothing i like it it was 2 star hotel experience,0
 Toilet seat was loose you could hear yourself getting up from the seat or when getting up Bed extra comfy,0
No Negative Absolute luxury amazing and very friendly staff,1
 Very soft bed Location,1
"Elitist, full of attitude, a doorman who doesn't open the door, no closet, curtains off the rod (for two days), broken lamp, no newspaper, double bed (doorman insisted bed was a queen, but he didn't know what room we were in) for a confirmed queen size bed, good breakfast, great location.
We stayed five days, and the staff was basically no help with the room problems for the first three days untill I insisted they do something to make us more comfortable. Then they upgraded us to a king size bed in a room with no closet, and amenities (refrigerator, safe, desk, piled on each other. I was reminded of the look in a hotel where they forgot to plan for these amenities. NEVER AGAIN. They staff was indifferent.",0
 Stayed in a family room and shower was leaking I slipped whilst pregnant and hit my head on the stone flooring When I highlighted the leaking shower to a staff member they were fully aware of the leak and said that this was the best room in the hotel to which I responded I d rather have the worst room as long as it s safe This room should not have been booked out especially knowing that children would be walking in and out of the bathroom Staff were not friendly at all No Positive,0
No Negative All the facilities we needed and excellent convenient location,1
 Judgemental staff at welcome desk Mattress in junior suite very worn making for a very uncomfortable sleep Executive benefits average not much choice with drinks snacks  Great location and restaurant Clean and spacious ,0
 For price and star rating I feel the room could be better I ve stayed in nicer rooms for less money I found a long black hair in my bath I have short blonde hair My view from my window was a wall of the building  Reception staff were nice ,0
 Fire alarm going off on two separate occasions on Saturday morning the 1st at 6am Better air conditioning was difficult to get the room a nice warm temperature  The bed was really comfortable Large tv in room with sky sports channels food was great in the restaurant,1
 Poor wifi signal in room Very clean friendly and helpful staff,1
 Nota a cosy room and it was too small I did not like the wall to wall carpet An expensive breakfast 16 pounds for a continental  Location ,0
 Room size too small for couple Not enough space to keep open suite cases Excellent Location and friendly reception staff,1
 Staff Cleanliness,0
 Very expensive breakfast not included in price 10 per day for wifi was ridiculous 8 per visit to the gym was also ridiculous You could not swing a cat in the room it felt like we were charged surpluses the whole duration of the stay which was unnecessary I travel a lot and I have never been asked to pay for wifi and entry to a gym Even the girl on reception was embarrassed to tell us the price  The location was ideal,0
 Unprofessional staff at breakfast Put us on the spot and kept hammering on about whether we allready paid for breakfast or not We didn t due to a misunderstanding when booking So they kept on hammering the issue until I settled it with reception We appreciate a tranquile atmosphere when just out of bed Not the kind of borderline harassement we experienced here The breakfast wasn t even worth it  Nice and quiet room Kettle and coffee machine in the room ,0
 Tiny room narrow stairs I know what did I expect but 6 stories between my room and breakfast and that s a lot to navigate with no elevator  Some of the desk staff were great others less so the bed was quite confortable,0
 Limpieza y desayuno Ubicaci n,0
 internet connection was very bad I stayed for 3 days In a first day I asked to change my room because the 1 st room was without refrigerator and I was hoping that in the 2 nd room will be better internet My room has been changed It was good and with refrigerator But internet connection was even worst then in the previous room  I liked this hotel The rooms are good and clean food is tasty persons are helpful,1
No Negative Beautiful luxurious room on 49th floor with fantastic views Staff lovely ,1
 The 1st room was dark and dingy and stank like smoke The 2nd room had single glazed windows making it extremely loud felt like cars were drinking straight through the room The 3rd room was bright but also stank of smoke and we were told all these rooms were non smoking extremely hard to believe as each time we left and came back the smell got worse No amount of spray or fresh air can get rid of that No Positive,0
 Stayed in room 201 and the bed was a pull out bed which I find appalling as I paid for an executive room It was not comfortable and had a thin mattress The carpet was coming up at the join in the middle of the room and the hairdryer connection at the back of the draw when I pulled the draw out to get the hairdryer to work was aweful The cleanliness of the bathroom could have been better too as there was dirt in some places  Booked an executive suite and the room Was massive Really happy with the size and the staff were brilliant The spa was also amazing and loved the time we spent there ,0
 Noise from outside and inside Acoustic is not so good Gym to be paid extra  Hotel newly refurbished spacious room very pleasant and functional desk properly adapted to work Good breakfast ,1
 nothing pillows were like marshmallows staff fantastic food excellent,1
No Negative Perfect room and great terrace Almost all staff only one exception we met are very friendly The area is quiet and safe ,1
 Internet very bad service Expensive for what it is,0
 Terrible hotel The room had so much dust When I opened the wardrobe it falled on me The area around the hotel is really sketchy Avoid the hotel  Nothing good,0
"The room had a bad smell, not cigarette smoke though. 
The nudie bars around the corner on the way in gave a bad 
impression, but it's not their fault and not really reflective of the 
neighbourhood. 
Was very quiet, clean, and cheap. 
Should have had a pool, being in San Diego.",0
No Negative We loved it,1
 neighbourhood not great NIce quiet room,1
No Negative The bed was absolutely amazing and very comfortable Very tidy and clean The location was superb Thank you ,1
 Room furniture is very old Cleanliness not very good There was no good WiFi coverage in my room High rate per a night for such an old hotel and not very clean hotel  The location is exlenent the hotel is in the heart of the West End one of London s most fashionable destination and only 5min away from Piccadilly Circus ,0
 The room had a stuffiness or smell of dampness to itNo Positive,1
 All good  Best location in Bcn ,1
 I was told no payment would be taken until I checked out I was preauthorised 142 80 on my card and a further 160 deposit which I wasn t told about They have taken the payment for the stay and im still waiting to get the deposit back which is my own money I even made the bed and left the place the way I found it I will never use the hotel or booking com again both are misleading to say the least  location,0
 The hotel room I stayed in was dated and had broken furniture  The hotel is in a great location in walking distance of good restaurants and the sights of Paris ,0
 Staff are not friendly rude rooms in a very poor conditions no kattles in the rooms meant to be 4 star what a waste Nothing,0
 The bed and pillows were horrible Who charges euro 5 for a kettle No iron and ironing board in the roomNo Positive,0
 2 single beds joined together and a thin matress on top is definetely not a double bed Beds were too soft and bad for the back Bed quality was in one word terrible This is why we need the room folks To sleep and relax What else can i say need to change the beds with quality onesNo Positive,0
 Cold room hard bed Location,0
 Free WiFi available in the rooms as well as communal areas  Good breakfast choices selection There was always a good range of food and drink available including Cava for the truly decadent ,1
 N a Location clean room and great breakfast ,1
 Very small room The bed come with only one side table Breakfast very simple Rooms did not have the basic amenities such as ironing board iron coffee machine or kettle When we complained about that to the receptionist he was very argumentative saying that some customers don t want to have these things in their room They provided us with ironing board and iron and took it back in the day after They provided us with kettle that was smelly and we couldn t use it Wifi was not stable  Location Ali The concierge ,0
 room very small It needs to pay more attention in cleaning Location is great,0
No Negative Nice place for a short stay Nice location and friendly staff ,1
 No water in room no fridge insufficient tea making facilities Single bed was inadequate for me  Staff were friendly and helpful,0
 The hotel was perfect  The staff were warm and friendly and the hotel is a true boutique hotel not part of a chain I liked the eclectic decoration and the attention to detail I loved the fact that there were really nice Aesop bath products not little samples but proper large bottles The hairdryer was a proper one not one attached to the wall a pleasant surprise and our bathroom was large and luxurious ,1
 far too busy hughe queue at the check in counter and breakfast Room absolutely outdated oldfasioned Staff very friendly but almost all young interns friendly staff,0
 Service was appaling  Ambiance design,0
 I reserved executive room but it wasnt city view  Location Staff Bar was perfect,1
 Would have expected a room with a better quality from a 4 star hotel There was a hole in the sofa room looked dirty poor lighting and wifi connection was terrible We had one light in the room that had motion sensor and that was really annoying if you need the lamp on all the time you need to move otherwise it will turn off automatically  Superb location ,0
 There is a not very nice smell in the lobby The decoration is old and the Connection in the room are not very goodNo Positive,0
No Negative Location,1
 the breakfast reservation system the sleep kit,1
 Lighting in the Bathroom a little dark Very well soundproofed rooms attentiveness of staff value for money,1
 Five star with a small room and poor service Very central,0
 Fridge making noise all nightNo Positive,1
 Nothing  Great location right on the tube station and a few minutes walk from London Bridge Quirky decor and feel rooms are compact but great use of space Room was controlled via an Ipad which was great fun Bed was massive and very comfy Safe and a fridge in the room with complimentary water which is always welcomed ,1
 Colour scheme might not be for everybody  Lovely room and service Across the road from trains station ,1
 My wife and I both thought the location was a bit too far out of the city We often went to the city square therefore a taxi journey was required 20 25Euros for one direction was alot There is a shuttle service but only Friday and Saturday Presume this idea came in to play when reviews began saying the location was far away  Hotel was surprisingly very well kept The staff helped us with an early check in as we arrived at 9am We even used the canal service that was available ,1
No Negative Location walking distance to everything and the building was like and old castle ,1
 t Room was very comfortable and clean staff is friendly ,1
 The free wi fi is poor but the staff gave us free upgrades and helped us print boarding passes  The hotel is 15 20 minute walk from Stazione Centrale and about 20 minutes walk from the Duomo Comfortable room bed shower Excellent help from staff Excellent breakfast Located close to two metro stops Good restaurants nearby ,1
"I generally really like Kimpton properties. Nice bedding - good amenities - a little funky - friendly customer service. 
This property has all of those things......it's just not my taste. My room has industrial grade gray carpeting, a futon for seating with a little mushroom shaped footrest. The TV and electronics are piled up in what looks like a dorm room contraption. Ken and Barbie photos on the wall. The bathroom is tiny.
Absolutely nothing """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""wrong"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" ....just not my taste.",0
 nothing much to complain about  In the heart of London convenient for walking between Imperial War Museum across to Buckingham Underground stops near by Got a good rate for downtown London 137 for two twins ,1
 I was expecting a much more biggger hotel Website totallly misleading on the size of the rooms and hotel The website is overpromising is not a bad hotel but misinterpreted  Location,0
No Negative Bed was perfect I was ill and slept for 12 hours ,1
 1 Sound insulation could be improved better 2 Small room size 3 Housekeeping quality could be improved better  1 Great breakfast ,0
 Noisy staff shouting from kitchen area Tiny bathroom not enough room to sit on toilet due to proximity of shower cubicle Given worst room as booked through booking com Won t be staying here again Awful  Checking out,0
 Appalling check in procedure Annoying lift system Traffic noise in rooms Overcrowded breakfast room Location Some staff were nice and helpful ,0
 Nothing close to the hotel Supermarket and tram station are a 10 minute walk from the hotel  The rooms were extremely spacious We were upgraded to a canal view room by the friendly reception staff Every morning we woke up to see people rowing small boats and going past the canal which was indeed very beautiful Must stay at this hotel when I return to Amsterdam Free airport shuttle was very helpful ,1
 Standard room was too small for the price  Once we paid to upgrade the quality of room was better Staff were very friendly Location was great ,1
"When we arrived at night the area seemed shady but once we got into the room it was great. It was really clean, bathroom had granite tops, double shower. The beds were amazing, They had - huge pillows and the bed was so comfortable, almost better than my own. I slept great. We were able to walk about --- blocks (apx) to the hollywood strip. We only planned to stay - night but we ended up staying - nights.",1
 Warm plates for continental cold breakfast Cold plates Dining room layout is very tight and not convivial Less tables Lift small and slow  Friendly staff and location ,0
